task,type,start,end,duration_ms
kworker/1:0,RUN,8086.437512,8086.437521,0.009000
kworker/1:0,RUN,8086.564282,8086.564289,0.007000
kworker/1:0,RUN,8087.317063,8087.317069,0.006000
kworker/1:0,RUN,8087.434306,8087.434315,0.009000
kworker/1:0,RUN,8087.566656,8087.566661,0.005000
kworker/1:0,RUN,8087.614344,8087.614361,0.017000
kworker/1:0,RUN,8087.742370,8087.742392,0.022000
kworker/1:0,RUN,8087.870352,8087.870374,0.022000
Activity_1,RUN,8086.245844,8086.245894,0.050000
Activity_1,RUN,8086.300400,8086.437512,137.112000
Activity_1,RUN,8088.204603,8088.204979,0.376000
Activity_1,PREEMPT,8086.245894,8086.300400,54.506000
Activity_1,SLEEP,8086.437512,8088.204603,1767.091000
Activity_1,MARKER_PERIOD_START_Activity_1,8086.300406,8086.300406,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,8086.300406,8086.300406,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,8086.437495,8086.437495,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,8086.437508,8086.437508,0.0
Activity_2,RUN,8086.245877,8086.245885,0.008000
Activity_2,RUN,8086.245894,8086.300400,54.506000
Activity_2,RUN,8086.495926,8086.564282,68.356000
Activity_2,RUN,8086.746049,8086.816953,70.904000
Activity_2,RUN,8086.996096,8087.067051,70.955000
Activity_2,RUN,8087.246105,8087.317063,70.958000
Activity_2,RUN,8087.496104,8087.566656,70.552000
Activity_2,RUN,8087.746140,8087.817031,70.891000
Activity_2,RUN,8087.996094,8088.066911,70.817000
Activity_2,RUN,8088.204548,8088.204603,0.055000
Activity_2,SLEEP,8086.245885,8086.245894,0.009000
Activity_2,SLEEP,8086.300400,8086.495926,195.526000
Activity_2,SLEEP,8086.564282,8086.746049,181.767000
Activity_2,SLEEP,8086.816953,8086.996096,179.143000
Activity_2,SLEEP,8087.067051,8087.246105,179.054000
Activity_2,SLEEP,8087.317063,8087.496104,179.041000
Activity_2,SLEEP,8087.566656,8087.746140,179.484000
Activity_2,SLEEP,8087.817031,8087.996094,179.063000
Activity_2,SLEEP,8088.066911,8088.204548,137.637000
Activity_2,MARKER_PERIOD_START_Activity_2,8086.245904,8086.245904,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,8086.245904,8086.245904,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,8086.300365,8086.300365,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,8086.300398,8086.300398,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,8086.495947,8086.495947,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,8086.495950,8086.495950,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,8086.495951,8086.495951,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,8086.564267,8086.564267,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,8086.564279,8086.564279,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,8086.746074,8086.746074,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,8086.746077,8086.746077,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,8086.746078,8086.746078,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,8086.816937,8086.816937,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,8086.816950,8086.816950,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,8086.996125,8086.996125,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,8086.996129,8086.996129,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,8086.996130,8086.996130,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,8087.067030,8087.067030,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,8087.067048,8087.067048,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,8087.246133,8087.246133,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,8087.246136,8087.246136,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,8087.246138,8087.246138,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,8087.317049,8087.317049,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,8087.317060,8087.317060,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,8087.496131,8087.496131,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,8087.496134,8087.496134,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,8087.496136,8087.496136,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,8087.566639,8087.566639,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,8087.566652,8087.566652,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,8087.746169,8087.746169,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,8087.746172,8087.746172,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,8087.746173,8087.746173,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,8087.817017,8087.817017,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,8087.817028,8087.817028,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,8087.996115,8087.996115,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,8087.996117,8087.996117,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,8087.996119,8087.996119,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,8088.066896,8088.066896,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,8088.066908,8088.066908,0.0
