task,type,start,end,duration_ms
ksoftirqd/1,RUN,8172.242398,8172.242401,0.003000
ksoftirqd/1,RUN,8173.781481,8173.781490,0.009000
ksoftirqd/1,SLEEP,8172.242401,8173.781481,1539.080000
kworker/1:0,RUN,8172.211476,8172.211482,0.006000
kworker/1:0,RUN,8172.215381,8172.215386,0.005000
kworker/1:0,RUN,8172.291397,8172.291405,0.008000
kworker/1:0,RUN,8172.477708,8172.477714,0.006000
kworker/1:0,RUN,8172.547435,8172.547449,0.014000
kworker/1:0,RUN,8172.727195,8172.727208,0.013000
kworker/1:0,RUN,8172.867544,8172.867562,0.018000
kworker/1:0,RUN,8173.227530,8173.227536,0.006000
kworker/1:0,RUN,8173.315616,8173.315634,0.018000
kworker/1:0,RUN,8173.477518,8173.477526,0.008000
kworker/1:0,RUN,8173.481562,8173.481571,0.009000
Activity_1,RUN,8172.152907,8172.152912,0.005000
Activity_1,RUN,8172.152915,8172.294992,142.077000
Activity_1,RUN,8174.068596,8174.068675,0.079000
Activity_1,SLEEP,8172.152912,8172.152915,0.003000
Activity_1,SLEEP,8172.294992,8174.068596,1773.604000
Activity_1,MARKER_PERIOD_START_Activity_1,8172.152949,8172.152949,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,8172.152950,8172.152950,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,8172.294975,8172.294975,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,8172.294988,8172.294988,0.0
Activity_2,RUN,8172.156532,8172.156540,0.008000
Activity_2,RUN,8172.156551,8172.211476,54.925000
Activity_2,RUN,8172.406722,8172.477708,70.986000
Activity_2,RUN,8172.656730,8172.682353,25.623000
Activity_2,RUN,8172.682355,8172.727195,44.840000
Activity_2,RUN,8172.906754,8172.977143,70.389000
Activity_2,RUN,8173.156768,8173.227530,70.762000
Activity_2,RUN,8173.406789,8173.477518,70.729000
Activity_2,RUN,8173.656819,8173.727367,70.548000
Activity_2,RUN,8173.906768,8173.977401,70.633000
Activity_2,RUN,8174.068665,8174.069052,0.387000
Activity_2,SLEEP,8172.156540,8172.156551,0.011000
Activity_2,SLEEP,8172.211476,8172.406722,195.246000
Activity_2,SLEEP,8172.477708,8172.656730,179.022000
Activity_2,PREEMPT,8172.682353,8172.682355,0.002000
Activity_2,SLEEP,8172.727195,8172.906754,179.559000
Activity_2,SLEEP,8172.977143,8173.156768,179.625000
Activity_2,SLEEP,8173.227530,8173.406789,179.259000
Activity_2,SLEEP,8173.477518,8173.656819,179.301000
Activity_2,SLEEP,8173.727367,8173.906768,179.401000
Activity_2,SLEEP,8173.977401,8174.068665,91.264000
Activity_2,MARKER_PERIOD_START_Activity_2,8172.156558,8172.156558,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,8172.156559,8172.156559,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,8172.211420,8172.211420,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,8172.211472,8172.211472,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,8172.406751,8172.406751,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,8172.406754,8172.406754,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,8172.406756,8172.406756,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,8172.477690,8172.477690,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,8172.477705,8172.477705,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,8172.656755,8172.656755,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,8172.656757,8172.656757,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,8172.656759,8172.656759,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,8172.727178,8172.727178,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,8172.727192,8172.727192,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,8172.906779,8172.906779,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,8172.906782,8172.906782,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,8172.906783,8172.906783,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,8172.977127,8172.977127,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,8172.977140,8172.977140,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,8173.156796,8173.156796,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,8173.156799,8173.156799,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,8173.156801,8173.156801,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,8173.227516,8173.227516,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,8173.227527,8173.227527,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,8173.406818,8173.406818,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,8173.406821,8173.406821,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,8173.406822,8173.406822,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,8173.477502,8173.477502,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,8173.477515,8173.477515,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,8173.656845,8173.656845,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,8173.656848,8173.656848,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,8173.656849,8173.656849,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,8173.727350,8173.727350,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,8173.727364,8173.727364,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,8173.906791,8173.906791,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,8173.906794,8173.906794,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,8173.906796,8173.906796,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,8173.977385,8173.977385,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,8173.977398,8173.977398,0.0
