task,type,start,end,duration_ms
ksoftirqd/1,RUN,9340.471947,9340.471956,0.009000
ksoftirqd/1,RUN,9340.521943,9340.521948,0.005000
ksoftirqd/1,RUN,9340.621136,9340.621145,0.009000
ksoftirqd/1,RUN,9341.005922,9341.005925,0.003000
ksoftirqd/1,RUN,9341.554878,9341.554883,0.005000
ksoftirqd/1,RUN,9341.576929,9341.576939,0.010000
ksoftirqd/1,RUN,9341.921851,9341.921857,0.006000
ksoftirqd/1,RUN,9341.954882,9341.954886,0.004000
ksoftirqd/1,RUN,9341.988877,9341.988883,0.006000
ksoftirqd/1,RUN,9342.058840,9342.058844,0.004000
ksoftirqd/1,RUN,9342.220831,9342.220838,0.007000
ksoftirqd/1,RUN,9342.323855,9342.323868,0.013000
ksoftirqd/1,RUN,9342.350827,9342.350832,0.005000
ksoftirqd/1,RUN,9342.604809,9342.604813,0.004000
ksoftirqd/1,RUN,9342.954799,9342.954802,0.003000
ksoftirqd/1,RUN,9342.987781,9342.987785,0.004000
ksoftirqd/1,RUN,9343.071775,9343.071794,0.019000
ksoftirqd/1,RUN,9343.349835,9343.349843,0.008000
ksoftirqd/1,RUN,9344.028718,9344.028726,0.008000
ksoftirqd/1,RUN,9344.110762,9344.110765,0.003000
ksoftirqd/1,RUN,9344.457689,9344.457695,0.006000
ksoftirqd/1,RUN,9344.487712,9344.487717,0.005000
ksoftirqd/1,RUN,9344.491719,9344.491722,0.003000
ksoftirqd/1,RUN,9344.553682,9344.553685,0.003000
ksoftirqd/1,RUN,9344.555700,9344.555702,0.002000
ksoftirqd/1,RUN,9344.654710,9344.654717,0.007000
ksoftirqd/1,SLEEP,9340.471956,9340.521943,49.987000
ksoftirqd/1,SLEEP,9340.521948,9340.621136,99.188000
ksoftirqd/1,SLEEP,9340.621145,9341.005922,384.777000
ksoftirqd/1,SLEEP,9341.005925,9341.554878,548.953000
ksoftirqd/1,SLEEP,9341.554883,9341.576929,22.046000
ksoftirqd/1,SLEEP,9341.576939,9341.921851,344.912000
ksoftirqd/1,SLEEP,9341.921857,9341.954882,33.025000
ksoftirqd/1,SLEEP,9341.954886,9341.988877,33.991000
ksoftirqd/1,SLEEP,9341.988883,9342.058840,69.957000
ksoftirqd/1,SLEEP,9342.058844,9342.220831,161.987000
ksoftirqd/1,SLEEP,9342.220838,9342.323855,103.017000
ksoftirqd/1,SLEEP,9342.323868,9342.350827,26.959000
ksoftirqd/1,SLEEP,9342.350832,9342.604809,253.977000
ksoftirqd/1,SLEEP,9342.604813,9342.954799,349.986000
ksoftirqd/1,SLEEP,9342.954802,9342.987781,32.979000
ksoftirqd/1,SLEEP,9342.987785,9343.071775,83.990000
ksoftirqd/1,SLEEP,9343.071794,9343.349835,278.041000
ksoftirqd/1,SLEEP,9343.349843,9344.028718,678.875000
ksoftirqd/1,SLEEP,9344.028726,9344.110762,82.036000
ksoftirqd/1,SLEEP,9344.110765,9344.457689,346.924000
ksoftirqd/1,SLEEP,9344.457695,9344.487712,30.017000
ksoftirqd/1,SLEEP,9344.487717,9344.491719,4.002000
ksoftirqd/1,SLEEP,9344.491722,9344.553682,61.960000
ksoftirqd/1,SLEEP,9344.553685,9344.555700,2.015000
ksoftirqd/1,SLEEP,9344.555702,9344.654710,99.008000
kworker/1:1H,RUN,9340.604658,9340.604693,0.035000
kworker/1:1H,RUN,9340.854570,9340.854586,0.016000
kworker/1:1H,RUN,9341.587673,9341.587700,0.027000
kworker/1:1H,RUN,9341.604303,9341.604316,0.013000
kworker/1:1H,RUN,9341.854198,9341.854215,0.017000
kworker/1:1H,RUN,9342.104104,9342.104120,0.016000
kworker/1:1H,RUN,9342.187441,9342.187452,0.011000
kworker/1:1H,RUN,9342.354024,9342.354045,0.021000
kworker/1:1H,RUN,9342.604108,9342.604129,0.021000
kworker/1:1H,RUN,9342.787214,9342.787240,0.026000
kworker/1:1H,RUN,9342.870563,9342.870587,0.024000
kworker/1:1H,RUN,9343.702617,9343.702625,0.008000
kworker/1:1H,RUN,9343.702936,9343.702941,0.005000
kworker/1:2,RUN,9340.620936,9340.620941,0.005000
kworker/1:2,RUN,9340.748960,9340.748965,0.005000
kworker/1:2,RUN,9340.812949,9340.812955,0.006000
kworker/1:2,RUN,9340.916019,9340.916025,0.006000
kworker/1:2,RUN,9341.132950,9341.132955,0.005000
kworker/1:2,RUN,9341.345925,9341.345929,0.004000
kworker/1:2,RUN,9341.516906,9341.516915,0.009000
kworker/1:2,RUN,9341.846898,9341.846921,0.023000
kworker/1:2,RUN,9341.847885,9341.847894,0.009000
kworker/1:2,RUN,9341.849853,9341.849854,0.001000
kworker/1:2,RUN,9342.092896,9342.092902,0.006000
kworker/1:2,RUN,9342.220838,9342.220847,0.009000
kworker/1:2,RUN,9342.348879,9342.348901,0.022000
kworker/1:2,RUN,9342.350821,9342.350827,0.006000
kworker/1:2,RUN,9342.350832,9342.350834,0.002000
kworker/1:2,RUN,9342.413861,9342.413884,0.023000
kworker/1:2,RUN,9342.477124,9342.477129,0.005000
kworker/1:2,RUN,9342.540839,9342.540845,0.006000
kworker/1:2,RUN,9342.604813,9342.604820,0.007000
kworker/1:2,RUN,9343.180773,9343.180778,0.005000
kworker/1:2,RUN,9343.348809,9343.348812,0.003000
kworker/1:2,RUN,9343.349786,9343.349835,0.049000
kworker/1:2,RUN,9343.372809,9343.372857,0.048000
kworker/1:2,RUN,9343.500778,9343.500781,0.003000
kworker/1:2,RUN,9343.564773,9343.564777,0.004000
kworker/1:2,RUN,9343.756772,9343.756777,0.005000
kworker/1:2,RUN,9344.028726,9344.028749,0.023000
kworker/1:2,RUN,9344.140712,9344.140718,0.006000
kworker/1:2,RUN,9344.204733,9344.204740,0.007000
kworker/1:2,RUN,9344.588707,9344.588719,0.012000
kworker/1:2,PREEMPT,9342.350827,9342.350832,0.005000
Activity_2,RUN,9340.416611,9340.416618,0.007000
Activity_2,RUN,9340.416631,9340.586788,170.157000
Activity_2,RUN,9340.666620,9340.752573,85.953000
Activity_2,RUN,9340.752576,9340.846238,93.662000
Activity_2,RUN,9340.916606,9341.095431,178.825000
Activity_2,RUN,9341.166679,9341.339591,172.912000
Activity_2,RUN,9341.416676,9341.591769,175.093000
Activity_2,RUN,9341.666582,9341.840813,174.231000
Activity_2,RUN,9341.916584,9342.090192,173.608000
Activity_2,RUN,9342.166545,9342.340151,173.606000
Activity_2,RUN,9342.416517,9342.591072,174.555000
Activity_2,RUN,9342.666490,9342.846700,180.210000
Activity_2,RUN,9342.916476,9343.095941,179.465000
Activity_2,RUN,9343.166474,9343.340539,174.065000
Activity_2,RUN,9343.416541,9343.589569,173.028000
Activity_2,RUN,9343.666512,9343.844170,177.658000
Activity_2,RUN,9343.916428,9344.092271,175.843000
Activity_2,RUN,9344.166431,9344.341174,174.743000
Activity_2,RUN,9344.416469,9344.590545,174.076000
Activity_2,RUN,9344.666362,9344.752316,85.954000
Activity_2,RUN,9344.752319,9344.799506,47.187000
Activity_2,PREEMPT,9340.416618,9340.416631,0.013000
Activity_2,SLEEP,9340.586788,9340.666620,79.832000
Activity_2,PREEMPT,9340.752573,9340.752576,0.003000
Activity_2,SLEEP,9340.846238,9340.916606,70.368000
Activity_2,SLEEP,9341.095431,9341.166679,71.248000
Activity_2,SLEEP,9341.339591,9341.416676,77.085000
Activity_2,SLEEP,9341.591769,9341.666582,74.813000
Activity_2,SLEEP,9341.840813,9341.916584,75.771000
Activity_2,SLEEP,9342.090192,9342.166545,76.353000
Activity_2,SLEEP,9342.340151,9342.416517,76.366000
Activity_2,SLEEP,9342.591072,9342.666490,75.418000
Activity_2,SLEEP,9342.846700,9342.916476,69.776000
Activity_2,SLEEP,9343.095941,9343.166474,70.533000
Activity_2,SLEEP,9343.340539,9343.416541,76.002000
Activity_2,SLEEP,9343.589569,9343.666512,76.943000
Activity_2,SLEEP,9343.844170,9343.916428,72.258000
Activity_2,SLEEP,9344.092271,9344.166431,74.160000
Activity_2,SLEEP,9344.341174,9344.416469,75.295000
Activity_2,SLEEP,9344.590545,9344.666362,75.817000
Activity_2,PREEMPT,9344.752316,9344.752319,0.003000
Activity_2,MARKER_PERIOD_START_Activity_2,9340.416633,9340.416633,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,9340.416633,9340.416633,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,9340.586741,9340.586741,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,9340.586783,9340.586783,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,9340.666624,9340.666624,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,9340.666625,9340.666625,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,9340.666626,9340.666626,0.0
