task,type,start,end,duration_ms
ksoftirqd/1,RUN,9868.319516,9868.319531,0.015000
ksoftirqd/1,RUN,9868.344495,9868.344504,0.009000
ksoftirqd/1,RUN,9868.410488,9868.410495,0.007000
ksoftirqd/1,RUN,9869.058575,9869.058598,0.023000
ksoftirqd/1,RUN,9869.179522,9869.179531,0.009000
ksoftirqd/1,RUN,9869.578489,9869.578499,0.010000
ksoftirqd/1,RUN,9869.868469,9869.868474,0.005000
ksoftirqd/1,RUN,9870.446488,9870.446492,0.004000
ksoftirqd/1,SLEEP,9868.319531,9868.344495,24.964000
ksoftirqd/1,SLEEP,9868.344504,9868.410488,65.984000
ksoftirqd/1,SLEEP,9868.410495,9869.058575,648.080000
ksoftirqd/1,SLEEP,9869.058598,9869.179522,120.924000
ksoftirqd/1,SLEEP,9869.179531,9869.578489,398.958000
ksoftirqd/1,SLEEP,9869.578499,9869.868469,289.970000
ksoftirqd/1,SLEEP,9869.868474,9870.446488,578.014000
kworker/1:1H,RUN,9869.498835,9869.498861,0.026000
kworker/1:2,RUN,9868.319502,9868.319516,0.014000
kworker/1:2,RUN,9868.319531,9868.319699,0.168000
kworker/1:2,RUN,9868.410482,9868.410488,0.006000
kworker/1:2,RUN,9868.474479,9868.474483,0.004000
kworker/1:2,RUN,9868.646506,9868.646514,0.008000
kworker/1:2,RUN,9868.648581,9868.648585,0.004000
kworker/1:2,RUN,9868.794486,9868.794501,0.015000
kworker/1:2,RUN,9869.050499,9869.050511,0.012000
kworker/1:2,RUN,9869.179512,9869.179522,0.010000
kworker/1:2,RUN,9869.363504,9869.363516,0.012000
kworker/1:2,RUN,9869.375476,9869.375482,0.006000
kworker/1:2,RUN,9869.435482,9869.435489,0.007000
kworker/1:2,RUN,9869.690484,9869.690491,0.007000
kworker/1:2,RUN,9870.330471,9870.330485,0.014000
kworker/1:2,RUN,9870.427474,9870.427478,0.004000
kworker/1:2,RUN,9870.429494,9870.429498,0.004000
kworker/1:2,RUN,9870.458479,9870.458488,0.009000
kworker/1:2,RUN,9870.715909,9870.715917,0.008000
kworker/1:2,RUN,9870.970451,9870.970461,0.010000
kworker/1:2,RUN,9871.034481,9871.034513,0.032000
Ciao,RUN,9868.304637,9868.304742,0.105000
Ciao,RUN,9868.415272,9868.415915,0.643000
Ciao,RUN,9868.415948,9868.420783,4.835000
Ciao,RUN,9868.420819,9868.437300,16.481000
Ciao,RUN,9868.437334,9868.463538,26.204000
Ciao,RUN,9868.463574,9868.463769,0.195000
Ciao,RUN,9868.463802,9868.464131,0.329000
Ciao,RUN,9868.464169,9868.464422,0.253000
Ciao,RUN,9868.464460,9868.465048,0.588000
Ciao,RUN,9868.465085,9868.466427,1.342000
Ciao,RUN,9868.466495,9868.475845,9.350000
Ciao,RUN,9868.476072,9868.547605,71.533000
Ciao,RUN,9868.547892,9868.554750,6.858000
Ciao,RUN,9868.638055,9868.650002,11.947000
Ciao,RUN,9868.650289,9868.655534,5.245000
Ciao,RUN,9868.655604,9868.655963,0.359000
Ciao,RUN,9868.656194,9868.676202,20.008000
Ciao,RUN,9868.676431,9868.712080,35.649000
Ciao,RUN,9870.419558,9870.459680,40.122000
Ciao,RUN,9870.459716,9870.459730,0.014000
Ciao,RUN,9870.459765,9870.460275,0.510000
Ciao,RUN,9870.460556,9870.461211,0.655000
Ciao,RUN,9870.461439,9870.461519,0.080000
Ciao,RUN,9870.461785,9870.554722,92.937000
Ciao,RUN,9870.638024,9870.698022,59.998000
Ciao,RUN,9870.698313,9870.712516,14.203000
Ciao,RUN,9871.077524,9871.077782,0.258000
Ciao,PREEMPT,9868.304742,9868.415272,110.530000
Ciao,PREEMPT,9868.415915,9868.415948,0.033000
Ciao,PREEMPT,9868.420783,9868.420819,0.036000
Ciao,PREEMPT,9868.437300,9868.437334,0.034000
Ciao,PREEMPT,9868.463538,9868.463574,0.036000
Ciao,PREEMPT,9868.463769,9868.463802,0.033000
Ciao,PREEMPT,9868.464131,9868.464169,0.038000
Ciao,PREEMPT,9868.464422,9868.464460,0.038000
Ciao,PREEMPT,9868.465048,9868.465085,0.037000
Ciao,PREEMPT,9868.466427,9868.466495,0.068000
Ciao,PREEMPT,9868.475845,9868.476072,0.227000
Ciao,PREEMPT,9868.547605,9868.547892,0.287000
Ciao,PREEMPT,9868.554750,9868.638055,83.305000
Ciao,PREEMPT,9868.650002,9868.650289,0.287000
Ciao,PREEMPT,9868.655534,9868.655604,0.070000
Ciao,PREEMPT,9868.655963,9868.656194,0.231000
Ciao,PREEMPT,9868.676202,9868.676431,0.229000
Ciao,SLEEP,9868.712080,9870.419558,1707.478000
Ciao,PREEMPT,9870.459680,9870.459716,0.036000
Ciao,PREEMPT,9870.459730,9870.459765,0.035000
Ciao,PREEMPT,9870.460275,9870.460556,0.281000
Ciao,PREEMPT,9870.461211,9870.461439,0.228000
Ciao,PREEMPT,9870.461519,9870.461785,0.266000
Ciao,PREEMPT,9870.554722,9870.638024,83.302000
Ciao,PREEMPT,9870.698022,9870.698313,0.291000
Ciao,SLEEP,9870.712516,9871.077524,365.008000
Ciao,MARKER_PERIOD_START_Ciao,9868.304702,9868.304702,0.0
Ciao,MARKER_FUNCTION_START_Ciao,9868.304705,9868.304705,0.0
Ciao,MARKER_FUNCTION_END_Ciao,9868.712060,9868.712060,0.0
Ciao,MARKER_SLEEP_START_Ciao,9868.712075,9868.712075,0.0
Ciao,MARKER_PERIOD_END_Ciao,9870.419561,9870.419561,0.0
Ciao,MARKER_PERIOD_START_Ciao,9870.419562,9870.419562,0.0
Ciao,MARKER_FUNCTION_START_Ciao,9870.419562,9870.419562,0.0
Ciao,MARKER_FUNCTION_END_Ciao,9870.712497,9870.712497,0.0
Ciao,MARKER_SLEEP_START_Ciao,9870.712513,9870.712513,0.0
altitudine,RUN,9868.304742,9868.415179,110.437000
altitudine,RUN,9868.554750,9868.638055,83.305000
altitudine,RUN,9868.804790,9868.941645,136.855000
altitudine,RUN,9869.054751,9869.168343,113.592000
altitudine,RUN,9869.304849,9869.419489,114.640000
altitudine,RUN,9869.554745,9869.671453,116.708000
altitudine,RUN,9869.804852,9869.921306,116.454000
altitudine,RUN,9870.054838,9870.170084,115.246000
