task,type,start,end,duration_ms
ksoftirqd/1,RUN,486.856278,486.856284,0.006000
ksoftirqd/1,RUN,486.876555,486.876559,0.004000
ksoftirqd/1,RUN,486.896562,486.896565,0.003000
ksoftirqd/1,RUN,486.916569,486.916572,0.003000
ksoftirqd/1,RUN,486.936577,486.936580,0.003000
ksoftirqd/1,RUN,486.956583,486.956586,0.003000
ksoftirqd/1,RUN,486.976592,486.976595,0.003000
ksoftirqd/1,RUN,486.996603,486.996606,0.003000
ksoftirqd/1,RUN,487.016607,487.016610,0.003000
ksoftirqd/1,RUN,487.036618,487.036620,0.002000
ksoftirqd/1,RUN,487.056622,487.056624,0.002000
ksoftirqd/1,RUN,487.096638,487.096641,0.003000
ksoftirqd/1,RUN,487.116649,487.116651,0.002000
ksoftirqd/1,RUN,487.216689,487.216694,0.005000
ksoftirqd/1,RUN,487.236695,487.236698,0.003000
ksoftirqd/1,RUN,487.256700,487.256702,0.002000
ksoftirqd/1,RUN,487.296716,487.296719,0.003000
ksoftirqd/1,RUN,487.316724,487.316727,0.003000
ksoftirqd/1,RUN,487.336731,487.336733,0.002000
ksoftirqd/1,RUN,487.356739,487.356741,0.002000
ksoftirqd/1,RUN,487.376747,487.376750,0.003000
ksoftirqd/1,RUN,487.396754,487.396758,0.004000
ksoftirqd/1,RUN,487.416762,487.416765,0.003000
ksoftirqd/1,RUN,488.757260,488.757266,0.006000
ksoftirqd/1,RUN,488.818645,488.818658,0.013000
ksoftirqd/1,RUN,489.490140,489.490148,0.008000
ksoftirqd/1,SLEEP,486.856284,486.876555,20.271000
ksoftirqd/1,SLEEP,486.876559,486.896562,20.003000
ksoftirqd/1,SLEEP,486.896565,486.916569,20.004000
ksoftirqd/1,SLEEP,486.916572,486.936577,20.005000
ksoftirqd/1,SLEEP,486.936580,486.956583,20.003000
ksoftirqd/1,SLEEP,486.956586,486.976592,20.006000
ksoftirqd/1,SLEEP,486.976595,486.996603,20.008000
ksoftirqd/1,SLEEP,486.996606,487.016607,20.001000
ksoftirqd/1,SLEEP,487.016610,487.036618,20.008000
ksoftirqd/1,SLEEP,487.036620,487.056622,20.002000
ksoftirqd/1,SLEEP,487.056624,487.096638,40.014000
ksoftirqd/1,SLEEP,487.096641,487.116649,20.008000
ksoftirqd/1,SLEEP,487.116651,487.216689,100.038000
ksoftirqd/1,SLEEP,487.216694,487.236695,20.001000
ksoftirqd/1,SLEEP,487.236698,487.256700,20.002000
ksoftirqd/1,SLEEP,487.256702,487.296716,40.014000
ksoftirqd/1,SLEEP,487.296719,487.316724,20.005000
ksoftirqd/1,SLEEP,487.316727,487.336731,20.004000
ksoftirqd/1,SLEEP,487.336733,487.356739,20.006000
ksoftirqd/1,SLEEP,487.356741,487.376747,20.006000
ksoftirqd/1,SLEEP,487.376750,487.396754,20.004000
ksoftirqd/1,SLEEP,487.396758,487.416762,20.004000
ksoftirqd/1,SLEEP,487.416765,488.757260,1340.495000
ksoftirqd/1,SLEEP,488.757266,488.818645,61.379000
ksoftirqd/1,SLEEP,488.818658,489.490140,671.482000
kworker/1:0H,RUN,488.156820,488.156856,0.036000
kworker/1:0H,RUN,488.176832,488.176871,0.039000
kworker/1:0H,RUN,488.196815,488.196842,0.027000
kworker/1:0H,RUN,488.216812,488.216854,0.042000
kworker/1:0H,RUN,488.236826,488.236850,0.024000
kworker/1:0H,RUN,488.256755,488.256793,0.038000
kworker/1:0H,RUN,488.276753,488.276796,0.043000
kworker/1:0H,RUN,488.296832,488.296869,0.037000
kworker/1:0H,RUN,488.776903,488.776924,0.021000
kworker/1:0H,RUN,488.796808,488.796833,0.025000
kworker/1:0H,RUN,488.816810,488.816845,0.035000
kworker/1:0H,RUN,488.836910,488.836948,0.038000
kworker/1:0H,RUN,488.856901,488.856928,0.027000
kworker/1:0H,RUN,488.876858,488.876894,0.036000
kworker/1:0H,RUN,488.896836,488.896874,0.038000
