task,type,start,end,duration_ms
ksoftirqd/1,RUN,10134.874398,10134.874403,0.005000
ksoftirqd/1,RUN,10134.981397,10134.981420,0.023000
ksoftirqd/1,RUN,10135.224433,10135.224443,0.010000
ksoftirqd/1,RUN,10135.427400,10135.427414,0.014000
ksoftirqd/1,RUN,10135.625393,10135.625396,0.003000
ksoftirqd/1,RUN,10135.937442,10135.937450,0.008000
ksoftirqd/1,RUN,10136.625392,10136.625396,0.004000
ksoftirqd/1,RUN,10136.745413,10136.745418,0.005000
ksoftirqd/1,RUN,10137.208393,10137.208406,0.013000
ksoftirqd/1,RUN,10137.228395,10137.228398,0.003000
ksoftirqd/1,RUN,10137.239501,10137.239511,0.010000
ksoftirqd/1,RUN,10137.389390,10137.389395,0.005000
ksoftirqd/1,RUN,10137.391401,10137.391405,0.004000
ksoftirqd/1,RUN,10137.504394,10137.504398,0.004000
ksoftirqd/1,SLEEP,10134.874403,10134.981397,106.994000
ksoftirqd/1,SLEEP,10134.981420,10135.224433,243.013000
ksoftirqd/1,SLEEP,10135.224443,10135.427400,202.957000
ksoftirqd/1,SLEEP,10135.427414,10135.625393,197.979000
ksoftirqd/1,SLEEP,10135.625396,10135.937442,312.046000
ksoftirqd/1,SLEEP,10135.937450,10136.625392,687.942000
ksoftirqd/1,SLEEP,10136.625396,10136.745413,120.017000
ksoftirqd/1,SLEEP,10136.745418,10137.208393,462.975000
ksoftirqd/1,SLEEP,10137.208406,10137.228395,19.989000
ksoftirqd/1,SLEEP,10137.228398,10137.239501,11.103000
ksoftirqd/1,SLEEP,10137.239511,10137.389390,149.879000
ksoftirqd/1,SLEEP,10137.389395,10137.391401,2.006000
ksoftirqd/1,SLEEP,10137.391405,10137.504394,112.989000
kworker/1:1H,RUN,10134.986369,10134.986394,0.025000
kworker/1:1H,RUN,10135.169516,10135.169537,0.021000
kworker/1:1H,RUN,10135.652811,10135.652831,0.020000
kworker/1:1H,RUN,10135.736082,10135.736104,0.022000
kworker/1:1H,RUN,10135.736770,10135.736779,0.009000
kworker/1:1H,RUN,10136.019319,10136.019343,0.024000
kworker/1:1H,RUN,10136.135959,10136.135993,0.034000
kworker/1:1H,RUN,10136.152631,10136.152655,0.024000
kworker/1:1H,RUN,10136.235923,10136.235950,0.027000
kworker/1:1H,RUN,10137.518858,10137.518884,0.026000
kworker/1:2,RUN,10134.456512,10134.456522,0.010000
kworker/1:2,RUN,10134.520396,10134.520406,0.010000
kworker/1:2,RUN,10134.584436,10134.584440,0.004000
kworker/1:2,RUN,10134.648387,10134.648393,0.006000
kworker/1:2,RUN,10134.981394,10134.981397,0.003000
kworker/1:2,RUN,10135.140518,10135.140525,0.007000
kworker/1:2,RUN,10135.159420,10135.159424,0.004000
kworker/1:2,RUN,10135.224424,10135.224433,0.009000
kworker/1:2,RUN,10135.515419,10135.515453,0.034000
kworker/1:2,RUN,10135.533412,10135.533415,0.003000
kworker/1:2,RUN,10135.535385,10135.535387,0.002000
kworker/1:2,RUN,10135.672391,10135.672399,0.008000
kworker/1:2,RUN,10136.440391,10136.440403,0.012000
kworker/1:2,RUN,10136.632417,10136.632424,0.007000
kworker/1:2,RUN,10137.208385,10137.208393,0.008000
kworker/1:2,RUN,10137.228812,10137.228819,0.007000
kworker/1:2,RUN,10137.239492,10137.239501,0.009000
kworker/1:2,RUN,10137.509420,10137.509435,0.015000
kworker/1:2,RUN,10137.511395,10137.511398,0.003000
kworker/1:2,RUN,10137.616521,10137.616524,0.003000
Ciao,RUN,10134.390675,10134.390692,0.017000
Ciao,RUN,10134.390705,10134.390713,0.008000
Ciao,RUN,10134.390724,10134.390858,0.134000
Ciao,RUN,10134.634224,10134.640872,6.648000
Ciao,RUN,10134.723772,10134.723857,0.085000
Ciao,RUN,10134.723879,10134.724399,0.520000
Ciao,RUN,10134.724433,10134.725644,1.211000
Ciao,RUN,10134.725678,10134.731664,5.986000
Ciao,RUN,10134.731696,10134.743303,11.607000
Ciao,RUN,10134.743330,10134.747058,3.728000
Ciao,RUN,10134.747095,10134.747293,0.198000
Ciao,RUN,10134.747330,10134.752118,4.788000
Ciao,RUN,10134.752154,10134.753214,1.060000
Ciao,RUN,10134.753252,10134.753293,0.041000
Ciao,RUN,10134.753330,10134.753424,0.094000
Ciao,RUN,10134.753483,10134.754695,1.212000
Ciao,RUN,10134.754721,10134.755233,0.512000
Ciao,RUN,10134.755271,10134.786317,31.046000
Ciao,RUN,10134.786354,10134.786425,0.071000
Ciao,RUN,10134.786472,10134.786546,0.074000
Ciao,RUN,10134.786589,10134.786621,0.032000
Ciao,RUN,10134.786647,10134.786757,0.110000
Ciao,RUN,10134.786783,10134.819881,33.098000
Ciao,RUN,10134.819918,10134.819991,0.073000
Ciao,RUN,10134.820038,10134.820135,0.097000
Ciao,RUN,10134.820161,10134.835544,15.383000
Ciao,RUN,10134.835581,10134.835651,0.070000
Ciao,RUN,10134.835698,10134.835862,0.164000
Ciao,RUN,10134.835889,10134.873968,38.079000
Ciao,RUN,10134.874005,10134.874092,0.087000
Ciao,RUN,10134.874147,10134.874286,0.139000
Ciao,RUN,10134.874313,10134.890866,16.553000
Ciao,RUN,10134.974490,10134.974730,0.240000
Ciao,RUN,10134.974781,10134.974787,0.006000
Ciao,RUN,10134.974814,10134.984108,9.294000
Ciao,RUN,10134.984136,10134.987064,2.928000
Ciao,RUN,10134.987102,10134.987174,0.072000
Ciao,RUN,10134.987240,10134.990088,2.848000
Ciao,RUN,10134.990125,10134.990596,0.471000
Ciao,RUN,10134.990634,10134.991113,0.479000
Ciao,RUN,10134.991151,10134.991533,0.382000
Ciao,RUN,10134.991570,10134.993663,2.093000
Ciao,RUN,10134.993691,10135.002029,8.338000
Ciao,RUN,10135.128476,10135.140484,12.008000
Ciao,RUN,10136.390778,10136.390865,0.087000
Ciao,RUN,10136.640563,10136.640862,0.299000
Ciao,RUN,10136.724464,10136.724665,0.201000
Ciao,RUN,10136.724698,10136.732033,7.335000
Ciao,RUN,10136.732037,10136.738045,6.008000
Ciao,RUN,10136.738081,10136.763589,25.508000
Ciao,RUN,10136.763622,10136.763918,0.296000
Ciao,RUN,10136.763955,10136.764177,0.222000
Ciao,RUN,10136.764213,10136.764297,0.084000
Ciao,RUN,10136.764421,10136.764444,0.023000
Ciao,RUN,10136.764475,10136.768633,4.158000
Ciao,RUN,10136.768670,10136.768958,0.288000
Ciao,RUN,10136.768995,10136.769240,0.245000
Ciao,RUN,10136.769277,10136.769360,0.083000
Ciao,RUN,10136.769423,10136.769649,0.226000
Ciao,RUN,10136.769677,10136.792700,23.023000
Ciao,RUN,10136.792737,10136.890860,98.123000
Ciao,RUN,10136.973454,10136.973670,0.216000
Ciao,RUN,10136.973699,10136.992928,19.229000
Ciao,RUN,10136.992968,10136.999999,7.031000
Ciao,RUN,10137.000043,10137.002023,1.980000
Ciao,RUN,10137.128864,10137.140863,11.999000
Ciao,RUN,10137.223990,10137.228730,4.740000
Ciao,RUN,10137.701561,10137.701696,0.135000
Ciao,PREEMPT,10134.390692,10134.390705,0.013000
Ciao,SLEEP,10134.390713,10134.390724,0.011000
Ciao,PREEMPT,10134.390858,10134.634224,243.366000
Ciao,PREEMPT,10134.640872,10134.723772,82.900000
Ciao,PREEMPT,10134.723857,10134.723879,0.022000
Ciao,PREEMPT,10134.724399,10134.724433,0.034000
Ciao,PREEMPT,10134.725644,10134.725678,0.034000
Ciao,PREEMPT,10134.731664,10134.731696,0.032000
Ciao,PREEMPT,10134.743303,10134.743330,0.027000
Ciao,PREEMPT,10134.747058,10134.747095,0.037000
Ciao,PREEMPT,10134.747293,10134.747330,0.037000
Ciao,PREEMPT,10134.752118,10134.752154,0.036000
Ciao,PREEMPT,10134.753214,10134.753252,0.038000
Ciao,PREEMPT,10134.753293,10134.753330,0.037000
Ciao,PREEMPT,10134.753424,10134.753483,0.059000
Ciao,PREEMPT,10134.754695,10134.754721,0.026000
Ciao,PREEMPT,10134.755233,10134.755271,0.038000
Ciao,PREEMPT,10134.786317,10134.786354,0.037000
Ciao,PREEMPT,10134.786425,10134.786472,0.047000
Ciao,PREEMPT,10134.786546,10134.786589,0.043000
Ciao,PREEMPT,10134.786621,10134.786647,0.026000
Ciao,PREEMPT,10134.786757,10134.786783,0.026000
Ciao,PREEMPT,10134.819881,10134.819918,0.037000
Ciao,PREEMPT,10134.819991,10134.820038,0.047000
Ciao,PREEMPT,10134.820135,10134.820161,0.026000
Ciao,PREEMPT,10134.835544,10134.835581,0.037000
Ciao,PREEMPT,10134.835651,10134.835698,0.047000
Ciao,PREEMPT,10134.835862,10134.835889,0.027000
Ciao,PREEMPT,10134.873968,10134.874005,0.037000
Ciao,PREEMPT,10134.874092,10134.874147,0.055000
Ciao,PREEMPT,10134.874286,10134.874313,0.027000
Ciao,PREEMPT,10134.890866,10134.974490,83.624000
Ciao,PREEMPT,10134.974730,10134.974781,0.051000
Ciao,PREEMPT,10134.974787,10134.974814,0.027000
Ciao,PREEMPT,10134.984108,10134.984136,0.028000
Ciao,PREEMPT,10134.987064,10134.987102,0.038000
Ciao,PREEMPT,10134.987174,10134.987240,0.066000
Ciao,PREEMPT,10134.990088,10134.990125,0.037000
Ciao,PREEMPT,10134.990596,10134.990634,0.038000
Ciao,PREEMPT,10134.991113,10134.991151,0.038000
Ciao,PREEMPT,10134.991533,10134.991570,0.037000
Ciao,PREEMPT,10134.993663,10134.993691,0.028000
Ciao,PREEMPT,10135.002029,10135.128476,126.447000
Ciao,SLEEP,10135.140484,10136.390778,1250.294000
Ciao,PREEMPT,10136.390865,10136.640563,249.698000
Ciao,PREEMPT,10136.640862,10136.724464,83.602000
Ciao,PREEMPT,10136.724665,10136.724698,0.033000
Ciao,PREEMPT,10136.732033,10136.732037,0.004000
Ciao,PREEMPT,10136.738045,10136.738081,0.036000
Ciao,PREEMPT,10136.763589,10136.763622,0.033000
Ciao,PREEMPT,10136.763918,10136.763955,0.037000
Ciao,PREEMPT,10136.764177,10136.764213,0.036000
Ciao,PREEMPT,10136.764297,10136.764421,0.124000
Ciao,PREEMPT,10136.764444,10136.764475,0.031000
Ciao,PREEMPT,10136.768633,10136.768670,0.037000
Ciao,PREEMPT,10136.768958,10136.768995,0.037000
Ciao,PREEMPT,10136.769240,10136.769277,0.037000
Ciao,PREEMPT,10136.769360,10136.769423,0.063000
Ciao,PREEMPT,10136.769649,10136.769677,0.028000
Ciao,PREEMPT,10136.792700,10136.792737,0.037000
Ciao,PREEMPT,10136.890860,10136.973454,82.594000
Ciao,PREEMPT,10136.973670,10136.973699,0.029000
Ciao,PREEMPT,10136.992928,10136.992968,0.040000
Ciao,PREEMPT,10136.999999,10137.000043,0.044000
Ciao,PREEMPT,10137.002023,10137.128864,126.841000
Ciao,PREEMPT,10137.140863,10137.223990,83.127000
Ciao,SLEEP,10137.228730,10137.701561,472.831000
Ciao,MARKER_PERIOD_START_Ciao,10134.390789,10134.390789,0.0
Ciao,MARKER_FUNCTION_START_Ciao,10134.390791,10134.390791,0.0
Ciao,MARKER_FUNCTION_END_Ciao,10135.140469,10135.140469,0.0
Ciao,MARKER_SLEEP_START_Ciao,10135.140481,10135.140481,0.0
Ciao,MARKER_PERIOD_END_Ciao,10136.390794,10136.390794,0.0
Ciao,MARKER_PERIOD_START_Ciao,10136.390796,10136.390796,0.0
Ciao,MARKER_FUNCTION_START_Ciao,10136.390797,10136.390797,0.0
Ciao,MARKER_FUNCTION_END_Ciao,10137.228704,10137.228704,0.0
Ciao,MARKER_SLEEP_START_Ciao,10137.228722,10137.228722,0.0
altitudine,RUN,10134.390823,10134.390837,0.014000
altitudine,RUN,10134.390858,10134.501891,111.033000
altitudine,RUN,10134.640872,10134.723629,82.757000
altitudine,RUN,10134.890866,10134.974359,83.493000
altitudine,RUN,10135.140866,10135.225519,84.653000
altitudine,RUN,10135.390884,10135.506886,116.002000
altitudine,RUN,10135.640891,10135.724499,83.608000
altitudine,RUN,10135.890870,10136.006739,115.869000
altitudine,RUN,10136.140894,10136.223808,82.914000
altitudine,RUN,10136.390865,10136.506179,115.314000
altitudine,RUN,10136.640862,10136.724374,83.512000
altitudine,RUN,10136.890860,10136.973374,82.514000
altitudine,RUN,10137.140863,10137.223990,83.127000
altitudine,RUN,10137.390879,10137.503304,112.425000
altitudine,RUN,10137.640877,10137.701549,60.672000
altitudine,SLEEP,10134.390837,10134.390858,0.021000
altitudine,SLEEP,10134.501891,10134.640872,138.981000
altitudine,SLEEP,10134.723629,10134.890866,167.237000
altitudine,SLEEP,10134.974359,10135.140866,166.507000
altitudine,SLEEP,10135.225519,10135.390884,165.365000
altitudine,SLEEP,10135.506886,10135.640891,134.005000
altitudine,SLEEP,10135.724499,10135.890870,166.371000
altitudine,SLEEP,10136.006739,10136.140894,134.155000
altitudine,SLEEP,10136.223808,10136.390865,167.057000
altitudine,SLEEP,10136.506179,10136.640862,134.683000
altitudine,SLEEP,10136.724374,10136.890860,166.486000
altitudine,SLEEP,10136.973374,10137.140863,167.489000
altitudine,SLEEP,10137.223990,10137.390879,166.889000
altitudine,SLEEP,10137.503304,10137.640877,137.573000
altitudine,MARKER_PERIOD_START_altitudine,10134.390865,10134.390865,0.0
altitudine,MARKER_FUNCTION_START_altitudine,10134.390866,10134.390866,0.0
altitudine,MARKER_FUNCTION_END_altitudine,10134.501847,10134.501847,0.0
altitudine,MARKER_SLEEP_START_altitudine,10134.501887,10134.501887,0.0
altitudine,MARKER_PERIOD_END_altitudine,10134.640885,10134.640885,0.0
altitudine,MARKER_PERIOD_START_altitudine,10134.640886,10134.640886,0.0
altitudine,MARKER_FUNCTION_START_altitudine,10134.640887,10134.640887,0.0
altitudine,MARKER_FUNCTION_END_altitudine,10134.723607,10134.723607,0.0
altitudine,MARKER_SLEEP_START_altitudine,10134.723624,10134.723624,0.0
altitudine,MARKER_PERIOD_END_altitudine,10134.890873,10134.890873,0.0
altitudine,MARKER_PERIOD_START_altitudine,10134.890874,10134.890874,0.0
altitudine,MARKER_FUNCTION_START_altitudine,10134.890875,10134.890875,0.0
altitudine,MARKER_FUNCTION_END_altitudine,10134.974340,10134.974340,0.0
altitudine,MARKER_SLEEP_START_altitudine,10134.974355,10134.974355,0.0
altitudine,MARKER_PERIOD_END_altitudine,10135.140875,10135.140875,0.0
altitudine,MARKER_PERIOD_START_altitudine,10135.140876,10135.140876,0.0
altitudine,MARKER_FUNCTION_START_altitudine,10135.140877,10135.140877,0.0
altitudine,MARKER_FUNCTION_END_altitudine,10135.225501,10135.225501,0.0
altitudine,MARKER_SLEEP_START_altitudine,10135.225515,10135.225515,0.0
altitudine,MARKER_PERIOD_END_altitudine,10135.390899,10135.390899,0.0
altitudine,MARKER_PERIOD_START_altitudine,10135.390901,10135.390901,0.0
altitudine,MARKER_FUNCTION_START_altitudine,10135.390902,10135.390902,0.0
altitudine,MARKER_FUNCTION_END_altitudine,10135.506868,10135.506868,0.0
altitudine,MARKER_SLEEP_START_altitudine,10135.506883,10135.506883,0.0
altitudine,MARKER_PERIOD_END_altitudine,10135.640904,10135.640904,0.0
altitudine,MARKER_PERIOD_START_altitudine,10135.640905,10135.640905,0.0
altitudine,MARKER_FUNCTION_START_altitudine,10135.640906,10135.640906,0.0
altitudine,MARKER_FUNCTION_END_altitudine,10135.724480,10135.724480,0.0
altitudine,MARKER_SLEEP_START_altitudine,10135.724495,10135.724495,0.0
altitudine,MARKER_PERIOD_END_altitudine,10135.890885,10135.890885,0.0
altitudine,MARKER_PERIOD_START_altitudine,10135.890887,10135.890887,0.0
altitudine,MARKER_FUNCTION_START_altitudine,10135.890889,10135.890889,0.0
