task,type,start,end,duration_ms
ksoftirqd/1,RUN,6841.071127,6841.071132,0.005000
kworker/1:2,RUN,6839.403705,6839.403739,0.034000
kworker/1:2,RUN,6841.071119,6841.071127,0.008000
kworker/1:2,RUN,6841.071132,6841.071182,0.050000
kworker/1:2,RUN,6841.484128,6841.484150,0.022000
kworker/1:2,RUN,6841.740160,6841.740231,0.071000
kworker/1:2,PREEMPT,6841.071127,6841.071132,0.005000
Activity_1,RUN,6838.544209,6839.403705,859.496000
Activity_1,RUN,6840.244308,6841.071119,826.811000
Activity_1,RUN,6841.887194,6841.887378,0.184000
Activity_1,SLEEP,6839.403705,6840.244308,840.603000
Activity_1,SLEEP,6841.071119,6841.887194,816.075000
Activity_1,MARKER_PERIOD_START_Activity_1,6838.544291,6838.544291,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,6838.544294,6838.544294,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,6839.403684,6839.403684,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,6839.403701,6839.403701,0.0
Activity_1,MARKER_PERIOD_END_Activity_1,6840.244316,6840.244316,0.0
Activity_1,MARKER_PERIOD_START_Activity_1,6840.244317,6840.244317,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,6840.244317,6840.244317,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,6841.071101,6841.071101,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,6841.071114,6841.071114,0.0
