
[!] In attesa dello stream /sys/kernel/debug/tracing/trace_pipe...

================== SCHEDULATORE CRONOLOGICO ==================
TEMPO (s)       | EVENTO
1601.221594     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3262.629 ms)
1601.221681     | [DISPATCH] Task Activity_1 prende la CPU
1601.222028     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3262.976 ms)
1601.222283     | [DISPATCH] Task Activity_1 prende la CPU
1601.222452     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3263.145 ms)
1601.222746     | [DISPATCH] Task Activity_1 prende la CPU
1601.223080     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3263.479 ms)
1601.224583     | [DISPATCH] Task Activity_1 prende la CPU
1601.227199     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3266.095 ms)
1601.227992     | [DISPATCH] Task Activity_1 prende la CPU
1601.228025     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3266.128 ms)
1601.228103     | [DISPATCH] Task Activity_1 prende la CPU
1601.228109     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3266.134 ms)
1601.228405     | [DISPATCH] Task Activity_1 prende la CPU
1601.230462     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3268.191 ms)
1601.231334     | [DISPATCH] Task Activity_1 prende la CPU
1601.235132     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3271.989 ms)
1601.235457     | [DISPATCH] Task Activity_1 prende la CPU
1601.237450     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3273.982 ms)
1601.237752     | [DISPATCH] Task Activity_1 prende la CPU
1601.261905     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3298.135 ms)
1601.262219     | [DISPATCH] Task Activity_1 prende la CPU
1601.271121     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3307.037 ms)
1601.271209     | [DISPATCH] Task Activity_1 prende la CPU
1601.271564     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3307.392 ms)
1601.271804     | [DISPATCH] Task Activity_1 prende la CPU
1601.291758     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3327.346 ms)
1601.292061     | [DISPATCH] Task Activity_1 prende la CPU
1601.332892     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3368.177 ms)
1601.333242     | [DISPATCH] Task Activity_1 prende la CPU
1601.429892     | [DISPATCH] Task Activity_2 prende la CPU
1601.436055     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3470.990 ms)
1601.436388     | [DISPATCH] Task Activity_1 prende la CPU
1601.436862     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3471.464 ms)
1601.437166     | [DISPATCH] Task Activity_1 prende la CPU
1601.455204     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3489.502 ms)
1601.455524     | [DISPATCH] Task Activity_1 prende la CPU
1601.455803     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3489.781 ms)
1601.457015     | [DISPATCH] Task Activity_1 prende la CPU
1601.457555     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3490.321 ms)
1601.458316     | [DISPATCH] Task Activity_1 prende la CPU
1601.478067     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3510.072 ms)
1601.478351     | [DISPATCH] Task Activity_1 prende la CPU
1601.497324     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3529.045 ms)
1601.497402     | [DISPATCH] Task Activity_1 prende la CPU
1601.497707     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3529.350 ms)
1601.497937     | [DISPATCH] Task Activity_1 prende la CPU
1601.517970     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3549.383 ms)
1601.518236     | [DISPATCH] Task Activity_1 prende la CPU
1601.537671     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3568.818 ms)
1601.537993     | [DISPATCH] Task Activity_1 prende la CPU
1601.640064     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3670.889 ms)
1601.640290     | [DISPATCH] Task Activity_1 prende la CPU
1601.742473     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3773.072 ms)
1601.742793     | [DISPATCH] Task Activity_1 prende la CPU
1601.743394     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3773.673 ms)
1601.743686     | [DISPATCH] Task Activity_1 prende la CPU
1601.743901     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3773.888 ms)
1601.744135     | [DISPATCH] Task Activity_1 prende la CPU
1601.744485     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3774.238 ms)
1601.745642     | [DISPATCH] Task Activity_1 prende la CPU
1601.745722     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3774.318 ms)
1601.745796     | [DISPATCH] Task Activity_1 prende la CPU
1601.745866     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3774.388 ms)
1601.746131     | [DISPATCH] Task Activity_1 prende la CPU
1601.746209     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3774.466 ms)
1601.746485     | [DISPATCH] Task Activity_1 prende la CPU
1601.752795     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3780.776 ms)
1601.753103     | [DISPATCH] Task Activity_1 prende la CPU
1601.762465     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3790.138 ms)
1601.762772     | [DISPATCH] Task Activity_1 prende la CPU
1601.777020     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3804.386 ms)
1601.777929     | [DISPATCH] Task Activity_1 prende la CPU
1601.778128     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3804.585 ms)
1601.778512     | [DISPATCH] Task Activity_1 prende la CPU
1601.778660     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3804.733 ms)
1601.778930     | [DISPATCH] Task Activity_1 prende la CPU
1601.787869     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3813.672 ms)
1601.788219     | [DISPATCH] Task Activity_1 prende la CPU
1601.788225     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3813.678 ms)
1601.788750     | [DISPATCH] Task Activity_1 prende la CPU
1601.818389     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3843.317 ms)
1601.818667     | [DISPATCH] Task Activity_1 prende la CPU
1601.844880     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3869.530 ms)
1601.845222     | [DISPATCH] Task Activity_1 prende la CPU
1601.947306     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3971.614 ms)
1601.947660     | [DISPATCH] Task Activity_1 prende la CPU
1601.968661     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 3992.615 ms)
1601.968694     | [DISPATCH] Task Activity_1 prende la CPU
1602.049679     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 4073.600 ms)
1602.050022     | [DISPATCH] Task Activity_1 prende la CPU
1602.152103     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 4175.681 ms)
1602.152427     | [DISPATCH] Task Activity_1 prende la CPU
1602.170854     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 4194.108 ms)
1602.170937     | [DISPATCH] Task Activity_1 prende la CPU
1602.171897     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 4195.068 ms)
1602.171945     | [DISPATCH] Task Activity_1 prende la CPU
1602.172337     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 4195.460 ms)
1602.172421     | [DISPATCH] Task Activity_1 prende la CPU
1602.208324     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 4231.363 ms)
1602.208442     | [DISPATCH] Task Activity_1 prende la CPU
1602.208485     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 4231.406 ms)
1602.208607     | [DISPATCH] Task Activity_1 prende la CPU
1602.210301     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 4233.100 ms)
1602.210401     | [DISPATCH] Task Activity_1 prende la CPU
1602.254454     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 4277.153 ms)
1602.254549     | [DISPATCH] Task Activity_1 prende la CPU
1602.350675     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 4373.279 ms)
1602.350755     | [DISPATCH] Task Activity_1 prende la CPU
1602.354861     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 4377.385 ms)
1602.354917     | [DISPATCH] Task Activity_1 prende la CPU
1602.356839     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 4379.307 ms)
1602.356903     | [DISPATCH] Task Activity_1 prende la CPU
1602.379934     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 3610.743 ms)
1602.379996     | [DISPATCH] Task Activity_2 prende la CPU
1602.459234     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 4481.638 ms)
1602.459321     | [DISPATCH] Task Activity_1 prende la CPU
1602.556210     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 3786.957 ms)
1602.556225     | [DISPATCH] Task Activity_2 prende la CPU
1602.561005     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 3791.737 ms)
1602.561012     | [DISPATCH] Task Activity_2 prende la CPU
1602.561035     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 3791.760 ms)
1602.561639     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 4583.956 ms)
1602.561719     | [DISPATCH] Task Activity_1 prende la CPU
1602.664048     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 4686.285 ms)
1602.664127     | [DISPATCH] Task Activity_1 prende la CPU
1602.665416     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 4687.574 ms)
1602.665423     | [DISPATCH] Task Activity_1 prende la CPU
1602.665449     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 4687.600 ms)
1603.031409     | [DISPATCH] Task Activity_2 prende la CPU
1603.832003     | [DISPATCH] Task Activity_1 prende la CPU
1603.897891     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 4753.488 ms)
1603.897975     | [DISPATCH] Task Activity_1 prende la CPU
1603.981420     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 4741.771 ms)
1603.981474     | [DISPATCH] Task Activity_2 prende la CPU
1604.097679     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 4953.192 ms)
1604.097767     | [DISPATCH] Task Activity_1 prende la CPU
1604.156672     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 4916.969 ms)
1604.156686     | [DISPATCH] Task Activity_2 prende la CPU
1604.180444     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5035.869 ms)
1604.180771     | [DISPATCH] Task Activity_1 prende la CPU
1604.200107     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5055.205 ms)
1604.200438     | [DISPATCH] Task Activity_1 prende la CPU
1604.206408     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 4966.691 ms)
1604.206522     | [DISPATCH] Task Activity_2 prende la CPU
1604.219015     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 4979.184 ms)
1604.269775     | [DISPATCH] Task Activity_2 prende la CPU
1604.269858     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 4979.267 ms)
1604.302499     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5157.266 ms)
1604.302836     | [DISPATCH] Task Activity_1 prende la CPU
1604.415983     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5270.413 ms)
1604.415991     | [DISPATCH] Task Activity_1 prende la CPU
1604.507326     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5361.748 ms)
1604.507597     | [DISPATCH] Task Activity_1 prende la CPU
1604.611038     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5465.189 ms)
1604.611393     | [DISPATCH] Task Activity_1 prende la CPU
1604.632841     | [DISPATCH] Task Activity_2 prende la CPU
1604.712139     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5565.935 ms)
1604.712471     | [DISPATCH] Task Activity_1 prende la CPU
1604.782002     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5635.466 ms)
1604.782031     | [DISPATCH] Task Activity_1 prende la CPU
1604.830971     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5684.406 ms)
1604.831270     | [DISPATCH] Task Activity_1 prende la CPU
1604.916940     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5770.076 ms)
1604.917268     | [DISPATCH] Task Activity_1 prende la CPU
1605.025752     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5878.560 ms)
1605.026089     | [DISPATCH] Task Activity_1 prende la CPU
1605.121738     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5974.209 ms)
1605.122070     | [DISPATCH] Task Activity_1 prende la CPU
1605.224164     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6076.303 ms)
1605.224483     | [DISPATCH] Task Activity_1 prende la CPU
1605.326544     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6178.364 ms)
1605.326861     | [DISPATCH] Task Activity_1 prende la CPU
1605.428936     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6280.439 ms)
1605.429269     | [DISPATCH] Task Activity_1 prende la CPU
1605.531333     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6382.503 ms)
1605.531563     | [DISPATCH] Task Activity_1 prende la CPU
1605.582845     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 5929.271 ms)
1605.582930     | [DISPATCH] Task Activity_2 prende la CPU
1605.633768     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6484.708 ms)
1605.634105     | [DISPATCH] Task Activity_1 prende la CPU
1605.694012     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 6040.353 ms)
1605.694032     | [DISPATCH] Task Activity_2 prende la CPU
1605.736165     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6586.768 ms)
1605.736468     | [DISPATCH] Task Activity_1 prende la CPU
1605.838548     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6688.848 ms)
1605.838872     | [DISPATCH] Task Activity_1 prende la CPU
1605.877671     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 6223.992 ms)
1605.877737     | [DISPATCH] Task Activity_2 prende la CPU
1605.877799     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 6224.054 ms)
1605.940950     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6790.926 ms)
1605.941265     | [DISPATCH] Task Activity_1 prende la CPU
1606.142393     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6992.054 ms)
1606.142410     | [DISPATCH] Task Activity_1 prende la CPU
1606.143531     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6993.175 ms)
1606.143586     | [DISPATCH] Task Activity_1 prende la CPU
1606.144010     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6993.599 ms)
1606.144329     | [DISPATCH] Task Activity_1 prende la CPU
1606.144607     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6993.877 ms)
1606.144889     | [DISPATCH] Task Activity_1 prende la CPU
1606.160492     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7009.480 ms)
1606.160783     | [DISPATCH] Task Activity_1 prende la CPU
1606.160847     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7009.544 ms)
1606.161075     | [DISPATCH] Task Activity_1 prende la CPU
1606.216769     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7065.238 ms)
1606.216890     | [DISPATCH] Task Activity_1 prende la CPU
1606.216936     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7065.284 ms)
1606.217047     | [DISPATCH] Task Activity_1 prende la CPU
1606.218743     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7066.980 ms)
1606.218848     | [DISPATCH] Task Activity_1 prende la CPU
1606.234220     | [DISPATCH] Task Activity_2 prende la CPU
1606.248167     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7096.299 ms)
1606.248509     | [DISPATCH] Task Activity_1 prende la CPU
1606.286511     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7134.301 ms)
1606.286524     | [DISPATCH] Task Activity_1 prende la CPU
1606.350565     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7198.342 ms)
1606.350899     | [DISPATCH] Task Activity_1 prende la CPU
1606.415290     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7262.733 ms)
1606.415330     | [DISPATCH] Task Activity_1 prende la CPU
1606.415373     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7262.776 ms)
1607.184224     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 7174.058 ms)
1607.184344     | [DISPATCH] Task Activity_2 prende la CPU
1607.231298     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 7221.012 ms)
1607.231314     | [DISPATCH] Task Activity_2 prende la CPU
1607.435080     | [DISPATCH] Task Activity_1 prende la CPU
1607.450236     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 7439.934 ms)
1607.450245     | [DISPATCH] Task Activity_2 prende la CPU
1607.450299     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 7439.988 ms)
1607.476969     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7304.665 ms)
1607.477291     | [DISPATCH] Task Activity_1 prende la CPU
1607.551705     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7379.079 ms)
1607.551801     | [DISPATCH] Task Activity_1 prende la CPU
1607.552114     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7379.392 ms)
1607.552418     | [DISPATCH] Task Activity_1 prende la CPU
1607.559006     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7385.980 ms)
1607.559283     | [DISPATCH] Task Activity_1 prende la CPU
1607.559696     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7386.393 ms)
1607.560017     | [DISPATCH] Task Activity_1 prende la CPU
1607.561301     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7387.677 ms)
1607.561640     | [DISPATCH] Task Activity_1 prende la CPU
1607.592073     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7418.110 ms)
1607.592369     | [DISPATCH] Task Activity_1 prende la CPU
1607.681773     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7507.514 ms)
1607.682105     | [DISPATCH] Task Activity_1 prende la CPU
1607.784173     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7609.582 ms)
1607.784492     | [DISPATCH] Task Activity_1 prende la CPU
1607.835533     | [DISPATCH] Task Activity_2 prende la CPU
1607.886591     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7711.681 ms)
1607.886829     | [DISPATCH] Task Activity_1 prende la CPU
1607.988978     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7813.830 ms)
1607.989308     | [DISPATCH] Task Activity_1 prende la CPU
1608.064105     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7888.627 ms)
1608.064194     | [DISPATCH] Task Activity_1 prende la CPU
1608.064533     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7888.966 ms)
1608.064817     | [DISPATCH] Task Activity_1 prende la CPU
1608.064912     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7889.061 ms)
1608.065204     | [DISPATCH] Task Activity_1 prende la CPU
1608.072137     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7895.994 ms)
1608.072463     | [DISPATCH] Task Activity_1 prende la CPU
1608.080988     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7904.519 ms)
1608.081285     | [DISPATCH] Task Activity_1 prende la CPU
1608.091400     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7914.634 ms)
1608.091728     | [DISPATCH] Task Activity_1 prende la CPU
1608.104501     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7927.407 ms)
1608.104739     | [DISPATCH] Task Activity_1 prende la CPU
1608.129153     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7951.821 ms)
1608.129261     | [DISPATCH] Task Activity_1 prende la CPU
1608.140497     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7963.057 ms)
1608.140795     | [DISPATCH] Task Activity_1 prende la CPU
1608.141524     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7963.786 ms)
1608.141735     | [DISPATCH] Task Activity_1 prende la CPU
1608.193817     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8015.868 ms)
1608.194160     | [DISPATCH] Task Activity_1 prende la CPU
1608.296193     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8117.901 ms)
1608.296517     | [DISPATCH] Task Activity_1 prende la CPU
1608.385085     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8206.469 ms)
1608.385108     | [DISPATCH] Task Activity_1 prende la CPU
1608.398585     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8219.946 ms)
1608.398823     | [DISPATCH] Task Activity_1 prende la CPU
1608.419340     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8240.463 ms)
1608.419346     | [DISPATCH] Task Activity_1 prende la CPU
1608.422342     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 8026.797 ms)
1608.422349     | [DISPATCH] Task Activity_2 prende la CPU
1608.608422     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8429.539 ms)
1608.608769     | [DISPATCH] Task Activity_1 prende la CPU
1608.705794     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8526.564 ms)
1608.706103     | [DISPATCH] Task Activity_1 prende la CPU
1608.785561     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 8390.009 ms)
1608.785695     | [DISPATCH] Task Activity_2 prende la CPU
1608.808222     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8628.683 ms)
1608.808565     | [DISPATCH] Task Activity_1 prende la CPU
1608.896634     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 8500.948 ms)
1608.896655     | [DISPATCH] Task Activity_2 prende la CPU
1608.910598     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8730.716 ms)
1608.910928     | [DISPATCH] Task Activity_1 prende la CPU
1609.013009     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8832.797 ms)
1609.013315     | [DISPATCH] Task Activity_1 prende la CPU
1609.115432     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8934.914 ms)
1609.115770     | [DISPATCH] Task Activity_1 prende la CPU
1609.122294     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 8726.587 ms)
1609.122304     | [DISPATCH] Task Activity_2 prende la CPU
1609.122354     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 8726.637 ms)
1609.320213     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9139.357 ms)
1609.320544     | [DISPATCH] Task Activity_1 prende la CPU
1609.422594     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9241.407 ms)
1609.422857     | [DISPATCH] Task Activity_1 prende la CPU
1609.436806     | [DISPATCH] Task Activity_2 prende la CPU
1609.525019     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9343.569 ms)
1609.525344     | [DISPATCH] Task Activity_1 prende la CPU
1609.585171     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9403.396 ms)
1609.585180     | [DISPATCH] Task Activity_1 prende la CPU
1609.603141     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9421.357 ms)
1609.603226     | [DISPATCH] Task Activity_1 prende la CPU
1609.603561     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9421.692 ms)
1609.603836     | [DISPATCH] Task Activity_1 prende la CPU
1609.603946     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9421.802 ms)
1609.604245     | [DISPATCH] Task Activity_1 prende la CPU
1609.610844     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9428.401 ms)
1609.611182     | [DISPATCH] Task Activity_1 prende la CPU
1609.612034     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9429.253 ms)
1609.612780     | [DISPATCH] Task Activity_1 prende la CPU
1609.627404     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9443.877 ms)
1609.627688     | [DISPATCH] Task Activity_1 prende la CPU
1609.643463     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9459.652 ms)
1609.643746     | [DISPATCH] Task Activity_1 prende la CPU
1609.729825     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9545.731 ms)
1609.730170     | [DISPATCH] Task Activity_1 prende la CPU
1609.832214     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9647.775 ms)
1609.832515     | [DISPATCH] Task Activity_1 prende la CPU
1609.922224     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.484 ms)
1609.922234     | [DISPATCH] Task Activity_1 prende la CPU
1609.922242     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.492 ms)
1609.922246     | [DISPATCH] Task Activity_1 prende la CPU
1609.922268     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.514 ms)
1609.922276     | [DISPATCH] Task Activity_1 prende la CPU
